loan_id,age,annual_income,employment_type,years_employed,loan_amount,loan_term_months,interest_rate,loan_purpose,credit_score,num_credit_lines,debt_to_income_ratio,has_collateral,num_late_payments,region,default
LN000240,53.0,40385.69,unemployed,0.1,34200.0,36,18.76,BUSINESS,798.0,3,0.5959,1,1.0,East,0
LN000241,28.0,27960.06,selfemployed,6.4,24200.0,48,5.96,education,654.0,5,0.5551,1,1.0,South,0
LN000242,62.0,57400.53,self_employed,9.6,57800.0,12,6.65,Car,659.0,3,0.5596,0,0.0,North,1
LN000243,54.0,79489.83,full_time,2.6,3700.0,24,16.63,Eduaction,715.0,1,0.5244,1,0.0,South,0
LN000244,61.0,38727.12,fulltime,0.4,52400.0,24,10.94,education,650.0,6,0.5176,0,2.0,South,0
LN000245,60.0,68365.33,full_time,5.2,7100.0,36,4.09,home,706.0,8,0.1204,1,0.0,East,1
LN000246,39.0,21461.82,FULL TIME,1.8,4700.0,36,11.26,education,607.0,1,0.4339,1,0.0,East,1
LN000247,61.0,22189.71,Self-Employed,0.8,16300.0,12,9.69,education,561.0,3,0.01,0,1.0,South,1
LN000248,22.0,37644.73,unemployed ,3.6,3000.0,48,8.62,Personal,577.0,4,0.6142,1,0.0,West,0
LN000249,32.0,,self_employed,3.3,31800.0,48,21.17,education,623.0,5,0.456,0,1.0,West,0
LN000250,49.0,77412.13,PART TIME,3.6,15300.0,48,4.86,education,659.0,2,0.4093,0,1.0,South,0
LN000251,46.0,24119.85,self_employed,8.7,7600.0,24,9.39,education,690.0,2,0.2992,0,3.0,West,0
LN000252,44.0,75709.01,Unemployed,3.3,29800.0,36,12.74,personal,686.0,7,0.4198,1,5.0,North,1
LN000253,52.0,54171.18,full_time,11.5,12000.0,36,5.69,car,651.0,3,0.5114,1,1.0,North,0
LN000254,51.0,28925.45,full_time,9.2,13700.0,12,16.83%,car,564.0,3,0.3389,0,1.0,North,1
LN000255,63.0,22015.17,full_time,5.3,22100.0,60,8.69,car,706.0,2,0.5918,1,0.0,South,0
LN000256,56.0,56268.71,part_time,0.3,8100.0,48,7.24,PERSONAL,530.0,3,0.4639,0,0.0,North,1
LN000257,28.0,106269.96,full_time,10.0,5700.0,24,14.51%,Personal,557.0,5,0.311,0,1.0,South,0
LN000258,37.0,50076.82,self_employed,11.8,12000.0,36,14.35,personal,654.0,1,0.3723,1,2.0,North,0
LN000259,47.0,27974.47,fulltime,2.4,4500.0,24,11.95,personal,714.0,5,0.3509,0,0.0,North,0
LN000260,23.0,15981.49,full_time,3.7,9500.0,60,8.14,home,700.0,2,0.01,0,1.0,West,0
LN000261,22.0,122724.16,full_time,1.6,6000.0,12,10.04,Personal,642.0,6,0.4028,0,1.0,South,0
LN000262,33.0,91593.02,full_time,0.1,10400.0,60,12.12,personal,686.0,5,,0,1.0,West,0
LN000263,26.0,58761.73,SELF_EMPLOYED,3.3,6500.0,48,8.56,car,565.0,3,,1,1.0,South,0
LN000264,58.0,118990.2,part_time,0.7,10200.0,36,17.6,home,605.0,3,0.6782,0,1.0,West,0
LN000265,53.0,56069.73,full_time,1.0,30400.0,48,19.29,Car,606.0,6,,0,2.0,East,1
LN000266,30.0,35645.49,full_time,3.3,7400.0,24,6.56,home,572.0,4,0.3765,0,0.0,South,0
LN000267,62.0,68396.67,UNEMPLOYED,10.1,18200.0,36,18.61,home,621.0,5,0.2968,0,2.0,East,1
LN000268,56.0,29797.05,full_time,9.3,3100.0,24,11.17,home improvement,633.0,7,0.1519,0,0.0,South,1
LN000269,40.0,26973.53,unemployed,16.8,10300.0,36,6.43,Bussiness,613.0,5,0.5361,1,0.0,North,1
LN000270,37.0,77883.1,selfemployed,3.3,6900.0,36,13.95,car,629.0,4,0.3653,1,1.0,North,0
LN000271,24.0,81916.46,unemployed,4.0,14000.0,36,10.73,personal,421.0,2,0.6868,1,0.0,North,1
LN000272,41.0,22828.32,full_time,8.6,8600.0,36,13.66,home,681.0,6,0.3272,1,0.0,West,0
LN000273,45.0,23339.94,selfemployed,6.0,26700.0,60,15.67,home,618.0,4,0.01,0,0.0,West,0
LN000274,54.0,37532.79,Full Time,1.0,10100.0,36,14.68,home,617.0,3,0.4006,0,2.0,East,0
LN000275,45.0,31991.23,UNEMPLOYED,2.5,32900.0,48,9.09,home,539.0,5,0.1782,0,0.0,West,1
LN000276,32.0,65244.25,full_time,13.2,2500.0,48,19.0,personal,774.0,1,0.435,1,0.0,North,0
LN000277,29.0,50454.64,Full-Time,0.8,13800.0,24,10.57%,personal,778.0,3,0.2923,0,0.0,East,0
LN000278,57.0,98611.56,full_time,1.2,14900.0,48,15.13,personal,517.0,5,0.324,0,0.0,East,0
LN000279,59.0,59299.41,full_time,2.6,6300.0,36,14.96%,personal,631.0,2,0.3239,0,1.0,East,1
LN000280,61.0,33298.04,full_time,14.1,13400.0,36,13.47,personal,724.0,3,0.361,0,0.0,North,0
LN000281,41.0,15761.46,full_time,0.6,19600.0,12,13.72%,car,621.0,1,0.3512,0,0.0,West,0
LN000282,56.0,54593.69,full_time,5.6,31900.0,36,8.11,business,,6,0.3107,1,3.0,East,0
LN000283,46.0,17567.45,unemployed,0.7,10600.0,24,10.6,car,596.0,2,0.2047,0,1.0,West,0
LN000284,56.0,33051.65,part_time,3.7,9400.0,48,7.93,home,675.0,2,0.4488,1,2.0,South,1
LN000285,46.0,31791.81,self_employed,3.8,8300.0,60,15.75,PERSONAL,850.0,0,0.1342,0,1.0,East,1
LN000286,50.0,36132.35,self_employed,,13900.0,36,10.04,personal,716.0,4,0.6434,1,0.0,North,1
LN000287,39.0,22256.28,self_employed,15.4,6300.0,36,10.36,business,561.0,5,0.353,1,0.0,North,0
LN000288,67.0,31724.17,parttime,8.2,24400.0,36,9.82,personal,600.0,5,0.5217,1,2.0,South,1
LN000289,39.0,97493.67,Full Time,1.8,3600.0,12,10.0,PERSONAL,629.0,2,0.3989,0,2.0,East,1
LN000290,23.0,97332.58,full_time,,12700.0,24,11.42,car,581.0,4,0.0193,0,1.0,West,0
LN000291,56.0,122945.92,Full Time,2.1,4400.0,60,10.54,home,566.0,3,0.2652,1,1.0,South,0
LN000292,37.0,49320.15,full_time,11.2,12900.0,36,12.74,Personal,710.0,8,0.1363,0,1.0,North,0
LN000293,62.0,57683.79,UNEMPLOYED,0.7,25500.0,36,11.22,home,610.0,3,0.6235,1,0.0,West,1
LN000294,57.0,98357.77,full_time,2.1,15500.0,36,6.63,personal,680.0,7,0.3854,0,1.0,North,0
LN000295,54.0,20284.32,self_employed,3.4,8200.0,60,15.14,home improvement,793.0,2,0.4309,0,0.0,West,0
LN000296,25.0,79489.25,full_time,0.2,23700.0,24,13.12,personal,608.0,4,0.2518,1,0.0,East,0
LN000297,54.0,107088.07,selfemployed,1.6,1500.0,60,14.93,education,672.0,5,0.3315,0,1.0,East,1
LN000298,35.0,28756.64,Part-Time,4.5,12700.0,36,12.18,personal,568.0,3,,0,2.0,South,1
LN000299,42.0,112373.51,full_time,2.0,6900.0,60,13.88,home,683.0,1,0.1081,1,0.0,South,0
LN000300,41.0,168489.66,full_time,10.2,19800.0,36,7.26%,Eduaction,754.0,5,0.7407,0,0.0,East,0
LN000301,29.0,78175.22,unemployed,13.8,1800.0,24,10.18,Personal,750.0,2,0.32,1,1.0,East,0
LN000302,28.0,70031.65,Self Employed,2.9,9200.0,12,14.35,car,653.0,10,0.01,0,2.0,East,0
LN000303,24.0,25037.61,full_time,3.8,8000.0,60,10.16,personal,608.0,10,0.2295,0,0.0,East,0
LN000304,38.0,93108.65,unemployed,5.0,27500.0,24,17.31,Home,669.0,3,0.259,1,0.0,East,1
LN000305,54.0,26493.26,fulltime,5.5,7100.0,36,17.84,business,654.0,8,0.2645,0,0.0,South,0
LN000306,33.0,61196.45,part_time,0.3,11200.0,36,13.1%,car,687.0,5,0.338,1,1.0,West,0
LN000307,43.0,65033.45,full_time,0.3,14100.0,36,12.26,personal,599.0,3,0.3029,1,0.0,East,0
LN000308,43.0,6783.5,full_time,10.0,13100.0,36,20.16,personal,618.0,2,0.1922,0,2.0,South,1
LN000309,67.0,62535.02,unemployed ,1.2,12900.0,36,3.0,home,633.0,5,0.4169,0,1.0,South,0
LN000310,51.0,236306.48,self_employed,4.4,14000.0,12,13.41,home,703.0,2,0.6315,1,1.0,South,0
LN000311,59.0,13973.06,self_employed,4.9,13400.0,48,16.09,car,714.0,0,0.2769,1,0.0,East,1
LN000312,59.0,47461.06,fulltime,0.9,89400.0,36,5.11,PERSONAL,615.0,4,0.318,0,0.0,North,0
LN000313,66.0,15240.79,full_time,7.2,3200.0,24,8.6,Home,558.0,6,0.4771,0,2.0,South,0
LN000314,29.0,28667.38,FULL TIME,10.0,7100.0,36,15.82,Car,679.0,7,0.3249,0,,South,0
LN000315,48.0,15400.17,Full-Time,1.7,12900.0,36,11.39,home,709.0,1,0.3802,0,0.0,North,0
LN000316,48.0,53945.28,full_time,10.5,32500.0,48,14.01,personal,639.0,1,0.3224,0,0.0,North,0
LN000317,55.0,78917.86,full_time,0.4,28700.0,24,4.12,personal,593.0,3,0.4011,0,2.0,West,0
LN000318,42.0,62682.85,self_employed,8.1,30600.0,36,6.14,PERSONAL,612.0,5,0.5751,1,2.0,East,0
LN000319,51.0,,fulltime,5.1,13000.0,36,9.99,CAR,781.0,3,0.6559,0,0.0,South,0
LN000320,54.0,34008.41,full_time,4.4,36100.0,60,16.99,Auto,668.0,2,0.2648,1,,West,0
LN000321,49.0,57720.27,Full-Time,1.3,8300.0,60,14.8,Personal,731.0,5,0.4673,1,1.0,West,0
LN000322,54.0,28585.24,unemployed,2.2,27800.0,48,8.17,home,586.0,5,0.4566,0,0.0,North,0
LN000323,26.0,22086.52,Self-Employed,12.1,15500.0,36,8.62,car,747.0,1,0.2071,1,0.0,West,0
LN000324,40.0,42468.75,Self Employed,3.1,15800.0,48,14.45,car,722.0,2,0.5637,1,1.0,West,0
LN000325,25.0,27810.67,part_time,4.5,4600.0,36,12.43,Car,642.0,7,0.3479,0,1.0,East,0
LN000326,56.0,62751.31,self_employed,13.7,3200.0,12,13.61,home,699.0,2,0.2832,1,0.0,East,1
LN000327,38.0,106853.97,part_time,3.1,10600.0,48,10.26,personal,754.0,4,0.3264,1,3.0,West,0
LN000328,65.0,232943.23,full_time,2.5,12400.0,36,9.83%,business,561.0,3,0.1797,0,0.0,North,0
LN000329,49.0,60044.43,unemployed,11.2,5400.0,24,11.82,car,608.0,0,0.4647,1,1.0,South,0
LN000330,51.0,72228.02,self_employed,12.1,28000.0,24,8.97,auto,692.0,6,0.01,1,1.0,West,0
LN000331,50.0,34214.66,full_time,2.2,6900.0,24,8.96,car,652.0,5,0.3751,1,0.0,West,0
LN000332,67.0,35510.15,part_time,4.5,21200.0,48,4.76,business,683.0,5,0.4352,0,0.0,East,0
LN000333,27.0,105919.4,parttime,16.6,10600.0,36,9.9,home improvement,705.0,4,0.5044,1,0.0,West,0
LN000334,56.0,41531.33,self_employed,0.3,25000.0,12,7.23,PERSONAL,690.0,6,0.453,1,3.0,South,1
LN000335,62.0,51214.01,Self-Employed,0.2,5100.0,48,9.33,BUSINESS,630.0,8,0.4617,0,4.0,South,1
LN000336,58.0,102107.9,full_time,3.6,3700.0,36,11.4%,home,635.0,4,0.3164,1,1.0,West,1
LN000337,45.0,41723.66,self_employed,1.7,20600.0,48,15.13,home,774.0,7,,1,1.0,North,0
LN000338,50.0,120602.13,FULL TIME,4.4,26400.0,60,10.95,business,657.0,7,0.4238,0,0.0,South,0
LN000339,67.0,69135.08,full_time,,17200.0,24,12.32,education,758.0,3,0.2489,0,1.0,East,1
LN000340,52.0,64423.83,full_time,0.4,6600.0,36,10.4%,HOME,764.0,7,0.6117,0,1.0,North,0
LN000341,56.0,33225.95,fulltime,10.7,23000.0,48,12.58,home,588.0,4,0.2429,0,1.0,East,0
LN000342,54.0,66534.48,self_employed,1.6,21100.0,36,11.57,Personal,709.0,2,0.3247,0,1.0,East,0
LN000343,42.0,37894.92,unemployed,2.4,5400.0,36,3.84,home,564.0,3,0.1741,1,0.0,North,0
LN000344,53.0,64967.69,unemployed,2.1,19100.0,60,11.2,education,779.0,6,0.5453,0,2.0,North,0
LN000345,44.0,46115.53,full_time,,15000.0,24,11.54,BUSINESS,665.0,4,0.4917,0,2.0,West,0
LN000346,54.0,87560.54,Full-Time,,14500.0,48,13.13,CAR,661.0,4,0.3742,1,0.0,West,0
LN000347,24.0,48095.18,part_time,0.1,4400.0,60,8.76,Personal,581.0,2,0.1689,1,1.0,North,0
LN000348,39.0,166494.0,self_employed,17.8,25800.0,24,10.42,car,601.0,11,0.2704,0,0.0,East,1
LN000349,46.0,,SELF_EMPLOYED,19.7,8700.0,36,14.86,Education,668.0,1,0.3717,1,1.0,North,0
LN000350,63.0,35569.9,unemployed,1.5,8000.0,60,8.95,business,657.0,4,0.3521,0,1.0,South,1
LN000351,52.0,60335.04,Full Time,0.0,19200.0,12,9.59,Auto,619.0,0,0.1615,0,0.0,East,0
LN000352,24.0,93594.1,unemployed,,11200.0,36,17.52,personal,720.0,1,0.01,0,0.0,South,0
LN000353,61.0,93158.64,selfemployed,5.2,4200.0,36,8.06%,car,650.0,4,0.3496,1,1.0,North,0
LN000354,67.0,54180.09,FULL TIME,14.1,45400.0,48,4.72,home,569.0,5,0.3484,1,0.0,North,1
LN000355,45.0,60081.27,full_time,1.8,16000.0,36,15.39,business,708.0,0,0.3445,0,3.0,South,1
LN000356,53.0,60133.53,Unemployed,1.1,13100.0,36,5.74,car,557.0,3,0.4069,0,0.0,West,1
LN000357,43.0,25675.08,FULL TIME,4.8,13000.0,36,11.11%,PERSONAL,,3,0.4089,1,1.0,West,1
LN000358,44.0,90621.25,part_time,4.1,13500.0,36,13.33,car,658.0,2,0.457,0,0.0,North,0
LN000359,23.0,23046.89,part time,6.3,14400.0,24,15.35,home,568.0,2,0.1961,1,2.0,West,1
LN000360,48.0,25703.97,Full Time,10.8,33300.0,36,14.25,car,664.0,4,0.1762,0,2.0,East,1
LN000361,63.0,50666.3,Self Employed,4.1,47300.0,60,7.96,personal,715.0,2,0.5657,0,2.0,West,0
LN000362,23.0,40460.61,self_employed,0.8,10600.0,36,18.14,business,729.0,8,0.4778,0,2.0,South,0
LN000363,47.0,79038.82,full_time,4.6,23000.0,60,10.59,Car,690.0,7,0.4311,0,0.0,West,0
LN000364,38.0,64113.59,full_time,2.3,22100.0,24,8.56,HOME,544.0,5,0.4033,0,0.0,East,0
LN000365,61.0,53258.93,PART TIME,3.0,23200.0,48,15.69,CAR,592.0,2,0.5063,0,0.0,East,0
LN000366,54.0,24951.26,full_time,16.0,36900.0,48,8.17%,HOME,650.0,1,0.6275,0,0.0,East,0
LN000367,30.0,49808.26,part_time,4.0,26400.0,24,13.43,BUSINESS,651.0,4,0.5021,0,0.0,South,0
LN000368,64.0,47500.39,PART TIME,,18700.0,36,10.48,personal,575.0,2,0.3329,1,1.0,East,0
LN000369,60.0,56011.49,self_employed,2.9,8000.0,12,10.5,HOME,613.0,4,0.1365,1,2.0,North,0
LN000370,50.0,37872.37,FULL TIME,1.3,17000.0,60,21.63,Personal,715.0,5,0.2142,1,0.0,East,0
LN000371,63.0,67083.31,FULL TIME,0.7,5800.0,36,12.48,personal,690.0,1,0.297,0,1.0,East,0
LN000372,47.0,39817.56,Full Time,6.2,19300.0,12,3.0,CAR,625.0,3,0.516,1,0.0,East,0
LN000373,56.0,63415.78,full_time,5.0,17200.0,48,5.72,home,732.0,4,0.3952,1,0.0,East,0
LN000374,46.0,79033.61,full_time,3.4,4300.0,60,12.96,car,,5,,0,0.0,South,0
LN000375,45.0,35569.46,Self Employed,2.8,9200.0,48,6.25,home,716.0,3,0.3977,1,0.0,West,1
LN000376,34.0,30844.23,full_time,1.9,7400.0,24,9.45,EDUCATION,705.0,3,0.5557,0,1.0,North,0
LN000377,28.0,65239.45,self_employed,0.5,23400.0,36,15.21,education,710.0,3,0.4185,1,0.0,West,0
LN000378,57.0,22188.74,full_time,1.8,10600.0,48,11.28,personal,674.0,7,0.4659,1,0.0,South,0
LN000379,66.0,95511.21,unemployed ,9.1,4300.0,48,14.83,Bussiness,598.0,4,0.6305,1,0.0,North,1
LN000380,41.0,49344.3,self_employed,7.7,19100.0,12,16.91,business,697.0,2,0.3297,1,1.0,North,1
LN000381,22.0,45759.05,full_time,17.9,15800.0,24,14.75,personal,617.0,3,0.4326,0,1.0,South,0
LN000382,29.0,68023.57,part_time,5.3,14800.0,60,8.23,Auto,666.0,2,0.3343,0,2.0,North,0
LN000383,67.0,65537.17,full_time,4.0,5500.0,24,15.27,home,592.0,5,0.1845,1,0.0,North,0
LN000384,37.0,49212.89,unemployed ,1.8,21400.0,36,15.17,business,622.0,6,0.3467,1,1.0,North,0
LN000385,35.0,83047.65,part_time,0.4,12200.0,48,11.75,education,639.0,7,0.5462,1,1.0,West,0
LN000386,33.0,32747.01,Full Time,,11600.0,60,8.34,home improvement,682.0,4,0.1124,0,1.0,East,1
LN000387,44.0,75162.96,part_time,3.3,4900.0,36,12.09,car,695.0,5,0.429,1,0.0,South,0
LN000388,36.0,25663.52,part_time,7.1,5000.0,36,12.56%,education,786.0,6,0.3343,0,,North,0
LN000389,49.0,66595.31,full_time,2.7,354900.0,36,7.28,personal,662.0,3,0.3676,1,0.0,East,1
LN000390,55.0,40266.54,fulltime,21.2,5300.0,24,15.46,home,574.0,3,0.4227,0,1.0,North,0
LN000391,23.0,22322.45,full_time,2.5,2500.0,36,10.43,Auto,714.0,6,0.3455,0,1.0,West,0
LN000392,53.0,57181.5,PART TIME,2.0,9800.0,36,11.86,personal,-43.0,2,0.318,1,0.0,North,0
LN000393,44.0,48018.62,part_time,10.2,11500.0,12,13.46,Home,635.0,2,0.4625,0,0.0,West,0
LN000394,43.0,19425.94,full_time,2.5,6400.0,12,12.76,home,618.0,6,0.39,0,0.0,East,0
LN000395,46.0,13791.4,full_time,10.2,6900.0,24,11.54,car,601.0,4,0.1924,0,2.0,North,1
LN000396,43.0,,fulltime,0.1,12100.0,36,8.05,personal,598.0,6,0.4748,0,2.0,West,0
LN000397,43.0,129435.19,Self Employed,5.9,17900.0,60,17.91,education,552.0,7,0.2507,1,0.0,South,0
LN000398,63.0,59433.24,Self-Employed,0.4,4400.0,60,17.5,Personal,727.0,4,0.7775,0,2.0,South,1
LN000399,27.0,32827.38,fulltime,0.8,9700.0,36,16.31,HOME,685.0,6,0.2715,0,1.0,West,0
LN000400,36.0,93818.91,fulltime,6.0,13300.0,48,12.0,home,657.0,3,0.1338,0,1.0,North,0
LN000401,64.0,84485.41,part_time,1.7,11000.0,60,14.19,home improvement,600.0,5,0.1482,0,0.0,West,0
LN000402,58.0,105129.42,full_time,1.2,7700.0,48,7.68,home,737.0,5,0.6124,0,1.0,West,0
LN000403,54.0,73890.43,full_time,8.1,5900.0,36,11.87,personal,,7,0.2345,1,0.0,North,0
LN000404,29.0,83411.49,Self-Employed,14.6,53300.0,48,5.11,education,640.0,4,0.4595,0,,North,1
LN000405,65.0,76013.42,full_time,1.3,2100.0,12,9.62,car,729.0,2,0.5148,1,0.0,West,1
LN000406,65.0,36808.98,full_time,1.9,30300.0,36,14.17,car,491.0,4,0.4487,0,2.0,West,1
LN000407,26.0,,SELF_EMPLOYED,6.3,5400.0,36,16.0,home improvement,,7,0.4177,0,1.0,East,1
LN000408,60.0,35857.88,full_time,8.4,16200.0,36,8.24,home improvement,597.0,2,0.5218,0,,North,1
LN000409,25.0,95126.44,FULL TIME,35.0,14200.0,48,8.79,auto,660.0,8,0.4787,0,1.0,West,0
LN000410,27.0,39002.99,full_time,,5800.0,12,13.53,personal,620.0,3,0.4835,0,0.0,East,0
LN000411,66.0,44923.87,Full-Time,4.1,11500.0,60,4.74,home improvement,697.0,1,0.3563,0,1.0,North,0
LN000412,53.0,24355.89,unemployed,0.7,9700.0,24,17.74,educat,749.0,3,0.3197,0,3.0,North,1
LN000413,51.0,35219.19,full_time,2.0,13700.0,12,8.38,home,850.0,5,0.3112,0,1.0,East,1
LN000414,56.0,48754.19,self_employed,0.2,37300.0,36,11.3,Education,641.0,2,0.0603,1,0.0,East,0
LN000415,61.0,65876.52,full_time,1.2,41700.0,12,14.59,home,709.0,3,,0,0.0,North,0
LN000416,37.0,37227.52,SELF_EMPLOYED,3.5,7200.0,60,11.09%,PERSONAL,677.0,5,0.3828,0,2.0,North,1
LN000417,34.0,,full_time,0.9,17600.0,24,10.45%,PERSONAL,683.0,3,0.2083,0,2.0,South,0
LN000418,63.0,81251.56,Full Time,11.0,30200.0,24,13.81,personal,768.0,5,0.6089,0,1.0,East,1
LN000419,51.0,59585.05,full_time,6.2,9400.0,24,9.88,HOME,595.0,3,0.1163,1,0.0,West,1
LN000420,40.0,64164.38,fulltime,0.1,21600.0,24,13.07,car,621.0,4,0.2178,1,2.0,North,1
LN000421,38.0,122638.02,SELF_EMPLOYED,10.5,89700.0,12,11.82,personal,636.0,4,0.5757,0,2.0,South,0
LN000422,40.0,36205.1,full_time,18.9,5400.0,36,7.05,Home,571.0,6,0.5089,0,1.0,South,0
LN000423,49.0,47600.02,selfemployed,3.5,19600.0,12,16.91,personal,650.0,3,0.3526,0,2.0,West,0
LN000424,47.0,68233.84,fulltime,1.9,6000.0,48,10.45,PERSONAL,703.0,2,0.4503,0,0.0,North,0
LN000425,58.0,29059.35,part_time,1.5,8100.0,48,13.77,HOME,716.0,2,0.5299,0,0.0,West,0
LN000426,47.0,56242.6,unemployed,0.5,9100.0,36,8.64,Personal,635.0,6,0.522,1,2.0,West,1
LN000427,44.0,49678.02,part time,3.4,19000.0,60,4.25,Car,741.0,7,0.4233,1,0.0,North,0
LN000428,30.0,259465.66,Full Time,0.3,67600.0,48,16.23,car,484.0,3,0.2197,0,3.0,West,1
LN000429,33.0,52048.0,self_employed,3.5,8300.0,24,11.94,car,836.0,2,0.2583,0,2.0,North,1
LN000430,22.0,98141.33,self_employed,1.5,29900.0,60,12.64,EDUCATION,695.0,6,0.1811,1,2.0,South,0
LN000431,22.0,80657.41,self_employed,3.2,6500.0,48,12.14,EDUCATION,616.0,2,0.2204,0,0.0,South,0
LN000432,55.0,24491.05,full_time,2.7,9400.0,48,20.41%,personal,687.0,2,0.4242,0,0.0,East,0
LN000433,53.0,19354.99,full_time,1.8,38200.0,48,15.04,educat,638.0,6,0.4442,1,0.0,East,0
LN000434,46.0,,part_time,3.0,28700.0,36,14.52,personal,483.0,6,0.1924,0,0.0,South,0
LN000435,61.0,104234.74,full_time,3.2,9600.0,60,9.63,educat,654.0,4,0.204,0,0.0,North,0
LN000436,66.0,58264.54,full_time,9.0,8200.0,36,11.25,Personal,723.0,6,0.1959,0,0.0,North,0
LN000437,22.0,51395.77,full_time,5.5,19400.0,24,11.98,CAR,727.0,4,0.2919,0,3.0,North,1
LN000438,37.0,41338.44,full_time,2.8,7900.0,24,14.4,personal,670.0,6,0.1678,1,0.0,North,0
LN000439,60.0,22150.68,Full-Time,11.8,9100.0,36,10.83%,personal,727.0,3,0.4061,0,0.0,South,0
LN000440,26.0,27548.06,part_time,7.0,9700.0,36,10.58,CAR,685.0,6,0.2449,0,0.0,South,0
LN000441,43.0,18520.1,self_employed,0.4,11600.0,12,15.18,education,668.0,6,0.2896,0,1.0,South,0
LN000442,50.0,25290.19,FULL TIME,0.8,8400.0,12,18.33,car,595.0,2,0.3986,1,0.0,West,0
LN000443,24.0,35753.2,Unemployed,0.4,3600.0,12,3.28,business,622.0,6,0.3438,0,3.0,South,0
LN000444,33.0,78089.4,full_time,1.9,46200.0,48,15.41%,car,629.0,6,0.1648,0,0.0,West,0
LN000445,47.0,37532.39,parttime,2.9,25800.0,48,10.9,personal,673.0,4,0.2652,0,0.0,North,0
LN000446,37.0,57146.62,part time,3.5,12500.0,12,14.38,car,714.0,4,0.01,1,2.0,South,0
LN000447,58.0,53164.04,Full Time,9.5,7400.0,36,11.38,home improvement,601.0,6,0.3518,0,,East,0
LN000448,43.0,66133.41,full_time,0.1,35000.0,24,10.46,PERSONAL,539.0,1,0.3577,1,0.0,North,0
LN000449,50.0,26347.04,full_time,2.8,19400.0,36,12.34,car,765.0,7,0.3065,1,0.0,North,0
LN000450,35.0,92551.1,full_time,2.6,8000.0,36,6.28,PERSONAL,573.0,5,0.3018,0,0.0,West,0
LN000451,49.0,21071.86,full_time,14.7,20100.0,48,7.84,car,689.0,2,0.2479,1,1.0,East,1
LN000452,26.0,37470.61,self_employed,1.4,14300.0,60,10.1,Education,670.0,7,0.5129,0,0.0,West,1
LN000453,51.0,48409.76,full_time,0.7,14900.0,24,12.11,personal,622.0,3,0.1479,0,1.0,East,1
LN000454,67.0,77349.31,Part-Time,0.8,26600.0,24,16.88,business,699.0,5,0.6112,0,0.0,East,0
LN000455,26.0,112149.22,full_time,,19900.0,48,15.11,business,553.0,6,0.1916,0,2.0,East,0
LN000456,33.0,77716.19,full_time,2.5,26500.0,36,11.11,Personal,780.0,2,0.3124,0,1.0,West,0
LN000457,37.0,114639.74,unemployed,7.0,57900.0,36,7.43,education,850.0,7,0.3343,0,0.0,North,0
LN000458,47.0,29806.88,self_employed,,21300.0,12,12.1,home improvement,748.0,8,0.5441,0,1.0,North,0
LN000459,47.0,100129.77,full_time,0.7,87700.0,36,13.8,PERSONAL,585.0,4,0.3812,0,0.0,South,1
LN000460,42.0,90327.21,Full-Time,2.4,34700.0,24,10.05,Auto,464.0,4,0.1993,0,1.0,North,0
LN000461,60.0,11640.38,unemployed,10.7,11000.0,12,10.89,PERSONAL,688.0,4,0.2263,1,0.0,South,0
LN000462,57.0,42946.97,full_time,2.6,4000.0,36,16.67,personal,547.0,3,0.5272,1,1.0,South,1
LN000463,54.0,70348.9,fulltime,9.0,35000.0,36,12.63,Personal,617.0,3,0.5059,1,0.0,East,0
LN000464,51.0,35981.19,full_time,2.3,4800.0,24,12.03,education,772.0,1,0.351,0,0.0,South,0
LN000465,58.0,25552.87,full_time,1.7,15100.0,48,11.8,education,780.0,5,0.446,1,0.0,East,1
LN000466,44.0,174295.1,Self Employed,7.5,23800.0,24,17.2,Personal,789.0,5,0.3221,0,0.0,East,0
LN000467,31.0,52398.02,part_time,1.2,5700.0,12,4.44,home improvement,658.0,2,0.3321,0,1.0,East,0
LN000468,26.0,53265.45,self_employed,1.3,8100.0,24,13.66%,EDUCATION,722.0,3,0.093,0,0.0,South,0
LN000469,57.0,22350.49,UNEMPLOYED,0.3,5700.0,36,4.49,home,491.0,7,0.2379,1,1.0,East,1
LN000470,55.0,33947.94,part_time,1.0,69700.0,36,10.06,education,530.0,4,0.5103,1,0.0,West,1
LN000471,52.0,28603.82,part_time,2.4,24000.0,60,5.17%,car,627.0,5,0.5406,0,0.0,East,0
LN000472,31.0,93656.13,Full Time,2.6,7500.0,12,13.53,Personal,717.0,4,0.16,0,1.0,East,0
LN000473,40.0,66355.38,self_employed,2.7,3900.0,60,3.59,home,616.0,6,0.0491,0,2.0,North,0
LN000474,53.0,34810.06,full_time,3.3,6700.0,36,5.84,business,714.0,3,,1,0.0,East,0
LN000475,22.0,68617.31,full_time,4.2,8100.0,24,11.76,education,558.0,5,0.0847,0,1.0,West,0
LN000476,26.0,42103.57,Self Employed,1.1,8600.0,36,12.06,car,658.0,6,0.3232,1,0.0,North,0
LN000477,66.0,56426.51,self_employed,4.8,25200.0,12,18.27,home improvement,694.0,2,0.5117,0,0.0,West,0
LN000478,25.0,56266.71,self_employed,2.1,4300.0,24,18.65,home,711.0,3,0.277,1,0.0,West,0
LN000479,37.0,63080.08,SELF_EMPLOYED,6.6,31900.0,60,6.31,educat,614.0,2,0.01,0,2.0,East,0
LN000480,45.0,58676.3,self_employed,4.1,3100.0,24,9.58,business,652.0,3,0.5642,1,2.0,East,0
