Salary,Years_Experience,Age,Performance_Score,Education_Level,Department,Region,Job_Level,Gender
96145.0,6.0,26.0,4.1,Bachelor,,North,Mid,Male
97319.0,4.0,28.0,3.4,Bachelor,Engineering,West,Mid,Female
68834.0,2.0,22.0,2.4,Master,Sales,North,Junior,Male
107748.0,8.0,27.0,2.0,Master,Finance,West,Mid,Male
139556.0,16.0,34.0,4.0,PhD,Finance,East,Senior,
80996.0,4.0,30.0,2.7,Bachelor,Marketing,West,Mid,Male
93022.0,6.0,27.0,4.7,Master,Marketing,East,Mid,
80973.0,4.0,22.0,4.9,Master,Sales,East,Junior,Female
103976.0,7.0,23.0,1.8,Bachelor,Engineering,West,Mid,Male
118960.0,15.0,43.0,3.2,Bachelor,Sales,,Senior,Female
82027.0,7.0,32.0,3.1,Bachelor,Marketing,North,Mid,Female
117186.0,16.0,36.0,4.5,Bachelor,HR,West,Senior,Male
120998.0,15.0,35.0,3.8,Bachelor,HR,East,Senior,Female
118256.0,13.0,38.0,3.4,Master,HR,North,Senior,Female
130643.0,16.0,37.0,3.7,Bachelor,Engineering,South,Senior,Female
65332.0,0.0,21.0,2.6,Master,Sales,East,Junior,Female
151251.0,17.0,30.0,4.8,PhD,Engineering,West,Senior,Male
61255.0,,22.0,1.2,Master,Marketing,East,Junior,Male
59449.0,3.0,21.0,1.1,Master,Sales,South,Junior,Male
67408.0,1.0,24.0,2.7,Bachelor,Finance,South,Junior,Male
79911.0,1.0,24.0,1.6,PhD,Sales,North,Junior,Male
100949.0,9.0,27.0,3.2,Bachelor,Engineering,,Mid,Male
106736.0,8.0,28.0,1.0,Master,Engineering,East,Mid,Female
87402.0,1.0,29.0,2.8,PhD,HR,North,Junior,Female
104774.0,10.0,32.0,2.2,Master,Marketing,South,Mid,
108269.0,8.0,28.0,1.8,Master,Engineering,North,Mid,
135615.0,13.0,44.0,2.8,Bachelor,Engineering,North,Senior,Female
62795.0,0.0,21.0,4.4,Bachelor,HR,West,Junior,Male
94684.0,2.0,21.0,3.6,Master,,North,Junior,Male
63808.0,4.0,23.0,1.6,Bachelor,HR,North,Junior,Female
61658.0,3.0,21.0,3.0,Master,,South,Junior,Male
118806.0,10.0,35.0,4.7,Bachelor,Engineering,East,Mid,Male
123755.0,5.0,30.0,2.8,PhD,,East,Mid,Male
73532.0,1.0,21.0,2.9,Bachelor,Finance,South,Junior,Male
97928.0,6.0,31.0,4.8,Master,,East,Mid,Male
91392.0,7.0,30.0,1.5,Master,Sales,North,Mid,Female
115426.0,16.0,37.0,3.9,Bachelor,HR,,Senior,Female
81038.0,5.0,21.0,2.2,Bachelor,Finance,North,Junior,Male
135968.0,18.0,33.0,4.5,,Finance,North,Senior,Male
84989.0,10.0,36.0,1.2,Bachelor,HR,West,Mid,Male
61917.0,3.0,21.0,5.0,Bachelor,Sales,South,Junior,Female
135432.0,14.0,,4.1,Bachelor,Engineering,North,Senior,Male
129278.0,15.0,35.0,2.1,Master,HR,North,Senior,Male
87553.0,8.0,32.0,4.0,Bachelor,Marketing,South,Mid,Male
106076.0,7.0,31.0,4.7,PhD,Sales,North,Mid,Male
100654.0,5.0,31.0,1.5,Master,Finance,North,Mid,Female
74386.0,1.0,26.0,4.7,Bachelor,Engineering,East,Junior,Female
63432.0,3.0,21.0,2.4,Bachelor,Sales,South,Junior,Male
145489.0,14.0,35.0,1.0,PhD,Engineering, North,Senior,Female
111891.0,15.0,33.0,1.4,Bachelor,Sales,North,Senior,Male
86479.0,,24.0,4.5,Master,Engineering,West,Junior,Female
134435.0,13.0,34.0,4.9,Master,Engineering,West,Senior,Male
110956.0,,24.0,4.6,Bachelor,Engineering,West,Mid,Female
73523.0,1.0,23.0,,Master,Marketing,North,Junior,Male
92385.0,5.0,23.0,4.8,Bachelor,HR,North,Mid,Male
81874.0,4.0,30.0,2.6,Bachelor,Marketing,West,Mid,Male
133048.0,14.0,34.0,1.5,Master,Finance,East,Senior,Male
125345.0,16.0,35.0,2.4,Master,Sales,East,Senior,Female
104120.0,4.0,21.0,5.0,PhD,Engineering,East,Junior,Female
99013.0,4.0,,3.5,,Finance,East,Mid,Female
128815.0,18.0,33.0,2.4,Master,Engineering,South,Senior,Female
148654.0,15.0,36.0,3.5,Master,Finance,West,Senior,Male
72614.0,0.0,21.0,2.7,Bachelor,Engineering,North,Junior,Female
111352.0,6.0,27.0,1.2,Master,Finance,West,Mid,Female
130049.0,11.0,43.0,1.8,Master,Engineering,East,Senior,Female
75559.0,0.0,24.0,1.1,Bachelor,Finance,North,Junior,Female
95491.0,10.0,27.0,,Master,Marketing,South,Mid,Male
131320.0,13.0,37.0,4.0,Bachelor,Finance,West,Senior,Male
83124.0,3.0,22.0,1.8,Master,Engineering,North,Junior,
123032.0,14.0,37.0,3.1,,Marketing,North,Senior,Female
92403.0,2.0,26.0,,PhD,Finance,East,Junior,Male
65273.0,2.0,23.0,3.2,Bachelor,Marketing,East,Junior,Male
64576.0,0.0,24.0,1.1,Master,Marketing,West,Junior,Female
58566.0,4.0,24.0,2.5,Bachelor,Marketing,South,Junior,Female
64322.0,1.0,23.0,2.8,Master,Sales,North,Junior,Female
84615.0,5.0,27.0,2.4,,Marketing,East,Mid,Female
75368.0,2.0,22.0,3.2,Master,Marketing,West,Junior,Male
129790.0,13.0,40.0,3.1,Master,Finance,East,Senior,Male
112204.0,7.0,32.0,1.7,PhD,Engineering,West,Mid,Male
101605.0,6.0,26.0,4.0,Bachelor,Engineering,East,Mid,Male
80190.0,8.0,29.0,1.6,Bachelor,Finance,South,Mid,Male
103668.0,6.0,27.0,2.8,Master,Finance,North,Mid,
81594.0,4.0,32.0,4.0,Bachelor,Sales,East,Mid,Female
69714.0,2.0,22.0,3.8,Bachelor,Marketing,North,Junior,Male
140705.0,14.0,44.0,2.7,Master,,West,Senior,Female
89110.0,3.0,30.0,4.2,Bachelor,,South,Mid,Male
63668.0,2.0,27.0,,Bachelor,Sales,North,Junior,Female
90963.0,5.0,26.0,2.5,Master,Sales,East,Mid,Male
93190.0,7.0,30.0,4.6,Bachelor,Marketing,,Mid,Male
70290.0,0.0,,1.6,Bachelor,Engineering,North,Junior,Female
123079.0,12.0,34.0,2.4,Bachelor,Finance,West,Senior,Female
117974.0,9.0,,3.8,PhD,Finance,South,Mid,
99318.0,8.0,,4.5,PhD,Marketing,South,Mid,Female
83298.0,6.0,29.0,2.3,Master,Marketing,North,Mid,
,15.0,35.0,3.2,Bachelor,,North,Senior,Male
77476.0,3.0,29.0,1.0,MASTER,marketing,West,Junior,Male
90613.0,6.0,26.0,2.5,Master,Marketing,North,Mid,
81442.0,0.0,24.0,2.3,Master,Engineering,West,Junior,Male
102333.0,,27.0,4.4,Master,Finance,South,Mid,Female
59305.0,,21.0,1.3,Bachelor,HR,South,Junior,Male
65151.0,3.0,26.0,1.2,Bachelor,Finance,West,Junior,Male
109995.0,15.0,37.0,2.8,Bachelor,HR,North,Senior,Female
91769.0,8.0,31.0,2.6,Bachelor,Marketing,South,Mid,Male
67723.0,1.0,21.0,1.6,Master,Sales,East,Junior,Female
119396.0,9.0,31.0,2.1,PhD,,West,Mid,Male
,9.0,27.0,4.9,Master,Finance,South,Mid,Male
74452.0,,21.0,3.1,Bachelor,Engineering,South,Junior,Male
72059.0,4.0,29.0,,Bachelor,Engineering,South,Junior,Female
112208.0,19.0,39.0,1.2,Bachelor,Sales,East,Senior,Female
81030.0,8.0,30.0,,Bachelor,HR,East,Mid,Female
94201.0,8.0,33.0,2.6,Bachelor,Finance,East,Mid,Male
142619.0,13.0,38.0,4.5,Master,Engineering,North,Senior,Female
87258.0,5.0,27.0,4.3,Bachelor,Marketing,West,Mid,Male
90259.0,1.0,23.0,2.5,PhD,Sales,North,Junior,Male
71797.0,1.0,21.0,4.1,Bachelor,Finance,East,Junior,Female
92242.0,4.0,28.0,4.0,Master,HR,West,Mid,Female
121936.0,14.0,34.0,2.9,Master,HR,North,Senior,Female
62913.0,3.0,21.0,2.6,Bachelor,Sales,North,Junior,Male
59380.0,0.0,26.0,,Master,Sales,North,Junior,Female
138035.0,15.0,38.0,2.1,Master,Engineering,East,Senior,Male
86596.0,2.0,22.0,,Master,Engineering,South,Junior,Male
97875.0,6.0,26.0,,Master,Finance,West,Mid,Female
62878.0,2.0,22.0,3.2,Bachelor,,East,Junior,Male
106514.0,7.0,24.0,1.8,Master,Finance,West,Mid,Female
109980.0,6.0,30.0,1.4,PhD,Finance,East,Mid,Male
,4.0,26.0,3.0,Bachelor,Marketing,North,Junior,Male
87601.0,8.0,37.0,3.7,Bachelor,HR,North,Mid,Male
117656.0,10.0,26.0,4.3,PhD,,South,Mid,Female
86967.0,6.0,32.0,4.2,Bachelor,HR,South,Mid,Male
102930.0,6.0,,4.3,Master,Engineering,West,Mid,Male
82673.0,,26.0,2.8,Master,Sales,South,Mid,Male
115253.0,9.0,26.0,4.5,Master,Engineering,South,Mid,Female
102475.0,6.0,30.0,2.8,Bachelor,Finance,West,Mid,Male 
74460.0,6.0,27.0,1.7,Bachelor,Marketing,East,Mid,Male
106611.0,10.0,28.0,,Bachelor,Engineering,South,Mid,Female
75839.0,4.0,28.0,2.4,Master,Marketing,East,Mid,Male
73927.0,2.0,,2.6,Master,Marketing,North,Junior,
65693.0,1.0,21.0,3.6,Master,Sales,South,Junior,Female
82934.0,1.0,21.0,3.6,Master,Engineering,North,Junior,Female
111142.0,13.0,38.0,1.9,Bachelor,Marketing,North,Senior,Male
110126.0,13.0,38.0,2.3,Bachelor,Marketing,East,Senior,Male
87879.0,6.0,27.0,3.4,Master,,West,Mid,Male
67430.0,2.0,25.0,1.3,Bachelor,Marketing,South,Junior,Male
81415.0,3.0,28.0,3.8,Bachelor,Finance,East,Junior,Male
117872.0,11.0,38.0,1.7,Bachelor,Marketing,West,Senior,Male
115789.0,12.0,41.0,4.4,Bachelor,Marketing,North,Senior,Female
71951.0,3.0,30.0,2.6,Bachelor,Finance,South,Junior,Female
118642.0,16.0,45.0,1.9,Master,Sales,,Senior,Female
116507.0,4.0,26.0,3.7,PhD,Engineering,North,Mid,
,3.0,21.0,3.2,PhD,Engineering,South,Junior,Female
96643.0,6.0,28.0,1.7,PhD,HR,West,Mid,Female
105165.0,8.0,30.0,4.3,PhD,Marketing,West,Mid,Male
110915.0,13.0,42.0,2.8,Master,HR,South,Senior,Male
71181.0,0.0,25.0,1.6,Bachelor,Engineering,South,Junior,Female
85532.0,1.0,21.0,4.2,Master,Engineering,East,Junior,Female
70597.0,1.0,22.0,,Bachelor,Engineering,,Junior,Male
60366.0,1.0,23.0,4.9,Bachelor,Sales,North,Junior,Female
75295.0,6.0,25.0,2.8,Bachelor,Marketing,South,Mid,
80173.0,5.0,24.0,3.9,Master,Sales,West,Junior,Male
80487.0,3.0,26.0,2.8,Bachelor,Sales,North,Mid,Female
88324.0,5.0,25.0,,Bachelor,Finance,North,Mid,Male
82523.0,6.0,27.0,4.0,Bachelor,Sales,North,Mid,Male
97263.0,7.0,31.0,2.2,PhD,Marketing,North,Mid,Female
89233.0,8.0,31.0,3.7,Master,HR,West,Mid,Female
81514.0,3.0,24.0,2.0,PhD,Sales,North,Junior,Male
57105.0,4.0,26.0,2.0,Bachelor,Marketing,South,Junior,Male
83136.0,2.0,26.0,2.8,Bachelor,Finance,East,Junior,Female
86018.0,0.0,24.0,4.3,Master,Finance,West,Junior,Male
72639.0,0.0,24.0,3.5,Bachelor,Engineering,South,Junior,Female
76625.0,4.0,24.0,1.3,Master,Finance,South,Junior,Female
85942.0,9.0,29.0,3.9,Master,Sales,South,Mid,Male
133004.0,16.0,31.0,3.3,Master,Engineering,East,Senior,Female
84014.0,0.0,27.0,3.5,PhD,Sales,East,Junior,Female
133075.0,14.0,39.0,2.4,Bachelor,Finance,East,Senior,Male
44723.0,1.0,21.0,3.2,Bachelor,Sales,South,Junior,Female
90451.0,4.0,34.0,2.5,Master,Sales,East,Mid,Male
91008.0,7.0,28.0,1.3,Bachelor,Marketing,North,Mid,Male
136291.0,19.0,37.0,4.4,Bachelor,Engineering,East,Senior,Female
88096.0,1.0,27.0,3.7,Bachelor,Engineering,West,Junior,Male
83336.0,4.0,24.0,3.7,Bachelor,Engineering,South,Junior,Male
72454.0,0.0,28.0,1.8,Bachelor,Engineering,South,Junior,Female
96376.0,3.0,28.0,3.7,Bachelor,Engineering,North,Mid,Female
139060.0,16.0,43.0,1.9,Master,Engineering,East,Senior,Female
121162.0,14.0,35.0,3.8,Master,Marketing,East,Senior,Female
112982.0,9.0,33.0,2.3,Master,Engineering,West,Mid,Male
93364.0,9.0,23.0,1.6,Master,Sales,North,Mid,Male
127128.0,14.0,34.0,4.6,Bachelor,Finance,West,Senior,Male
72864.0,9.0,30.0,1.4,Bachelor,Sales,,Mid,Female
58925.0,0.0,22.0,4.0,Bachelor,Marketing,South,Junior,Male
124710.0,13.0,37.0,1.4,Master,Engineering,South,Senior,Female
83395.0,4.0,24.0,3.7,Master,Engineering,East,Junior,Female
67550.0,0.0,21.0,1.4,Bachelor,Engineering,East,Junior,Female
82034.0,1.0,21.0,3.0,Bachelor,Engineering,West,Junior,Male
113344.0,9.0,30.0,1.8,PhD,Engineering,East,Mid,Male
108962.0,9.0,28.0,4.5,Master,Engineering,West,Mid,Female
87533.0,1.0,28.0,2.6,Master,Engineering,East,Junior,Female
93971.0,9.0,29.0,1.1,Bachelor,Engineering,East,Mid,Female
102763.0,12.0,40.0,3.5,Bachelor,Sales,South,Senior,Female
138544.0,13.0,39.0,2.8,Master,Engineering,South,Senior,Male
90652.0,7.0,28.0,4.4,Master,Sales,South,Mid,Male
119126.0,15.0,32.0,2.7,Master,Marketing,South,Senior,Female
122180.0,12.0,41.0,2.6,Master,Marketing,North,Senior,Male
285826.0,5.0,21.0,2.8,,Engineering,South,Junior,Female
70627.0,0.0,22.0,4.4,Master,HR,North,Junior,Female
81185.0,,29.0,3.3,Bachelor,Marketing,South,Mid,Female
70909.0,2.0,23.0,3.7,Bachelor,Engineering,East,Junior,Female
93987.0,0.0,26.0,3.9,PhD,Finance,West,Junior,Male
98699.0,9.0,30.0,4.8,Bachelor,Finance,East,Mid,Female
91186.0,,23.0,4.4,Master,Engineering,East,Junior,Male
86721.0,2.0,27.0,4.7,Master,Engineering,North,Junior,Female
91828.0,7.0,31.0,,PhD,HR,South,Mid,Female
68090.0,4.0,27.0,1.9,Bachelor,HR,West,Mid,Male
130215.0,,34.0,1.8,,Engineering,West,Senior,Male
117826.0,10.0,27.0,4.4,Master,Engineering,South,Mid,Male
91160.0,6.0,29.0,4.3,Master,Sales,North,Mid,Female
84629.0,1.0,26.0,3.6,Master,Sales,North,Mid,Female
57051.0,1.0,24.0,1.3,Bachelor,Marketing,North,Junior,Male
56333.0,1.0,23.0,2.3,Bachelor,Sales,West,Junior,Male
127267.0,15.0,30.0,3.9,Master,Sales,North,Senior,Female
89079.0,3.0,25.0,2.0,PhD,HR,,Mid,Female
151475.0,14.0,29.0,3.5,PhD,Engineering,West,Senior,Male
99423.0,5.0,28.0,3.2,Bachelor,Engineering,West,Mid,Male
59752.0,2.0,27.0,2.1,Bachelor,HR,East,Junior,Female
96838.0,8.0,24.0,4.7,Bachelor,Finance,West,Mid,Female
,7.0,26.0,2.0,PhD,Marketing,South,Mid,Female
108177.0,9.0,29.0,4.6,,Marketing,West,Mid,Female
96298.0,11.0,26.0,3.2,Bachelor,Engineering,West,Mid,Female
109039.0,12.0,34.0,1.4,Bachelor,Sales,North,Senior,Male
124736.0,14.0,39.0,4.3,Master,Marketing,,Senior,Female
133721.0,16.0,36.0,,Bachelor,Engineering,North,Senior,Male
88037.0,1.0,21.0,4.3,Master,Engineering,East,Junior,Female
74002.0,0.0,21.0,,Master,Sales,North,Junior,Female
65929.0,1.0,,3.8,Bachelor,Engineering,South,Junior,Female
58151.0,4.0,27.0,4.6,Bachelor,Sales,North,Junior,Female
122187.0,4.0,28.0,1.5,PhD,Engineering,North,Mid,Male
74801.0,7.0,30.0,1.3,Bachelor,Sales,South,Mid,Female
88647.0,3.0,28.0,1.5,Bachelor,,South,Mid,Female
143657.0,16.0,39.0,4.5,PhD,Finance,West,Senior,Female
127321.0,15.0,35.0,,Master,Marketing,North,Senior,Male
68644.0,0.0,22.0,,Master,Marketing,South,Junior,Female
106282.0,14.0,39.0,1.6,Bachelor,HR,South,Senior,Female
82663.0,4.0,34.0,2.8,Bachelor,Sales,West,Mid,Male
95950.0,9.0,32.0,4.3,Bachelor,Engineering,East,Mid,Female
118413.0,13.0,41.0,4.2,Bachelor,Marketing,South,Senior,Male
72547.0,3.0,23.0,4.4,Master,Marketing,South,Junior,Male
108960.0,13.0,36.0,4.1,,HR,North,Senior,Female
94612.0,11.0,24.0,1.2,Master,Sales,West,Mid,Female
135260.0,18.0,38.0,3.9,Bachelor,Engineering,North,Senior,Male
138603.0,19.0,39.0,3.1,Bachelor,Engineering,East,Senior,Female
113884.0,11.0,29.0,3.9,PhD,Sales,West,Mid,Female
63271.0,0.0,21.0,2.9,Bachelor,Marketing,North,Junior,Male
56580.0,0.0,27.0,2.9,,Marketing,South,Junior,Male
56339.0,6.0,25.0,1.5,Bachelor,Sales,South,Junior,Female
77713.0,1.0,27.0,4.6,Bachelor,Finance,West,Junior,Female
110039.0,16.0,,2.5,Bachelor,Marketing,South,Senior,Female
88632.0,0.0,21.0,,Bachelor,Engineering,North,Junior,Female
129824.0,13.0,41.0,,Master,Engineering,West,Senior,Male
103751.0,8.0,29.0,2.5,Master,Engineering,,Mid,Female
83762.0,0.0,22.0,,Master,Engineering,South,Junior,Female
98567.0,8.0,28.0,1.8,Bachelor,Engineering,East,Mid,Female 
104696.0,8.0,29.0,1.8,,Engineering,East,Mid,Male
104261.0,5.0,33.0,2.0,Bachelor,Engineering,West,Mid,Male
111134.0,7.0,29.0,3.3,Master,Engineering,East,Mid,Female
87998.0,2.0,26.0,3.1,Master,Finance,North,Junior,Male
92160.0,7.0,31.0,1.7,Bachelor,Engineering,South,Mid,Male
89586.0,,27.0,3.8,Master,Marketing,South,Mid,Female
132741.0,13.0,35.0,4.6,PhD,Sales,South,Senior,Male
133797.0,20.0,36.0,1.8,Master,Finance,West,Senior,Male
81127.0,1.0,21.0,3.7,Bachelor,Engineering,West,Junior,Female
68195.0,1.0,22.0,,Master,Sales,East,Junior,Male
17216.0,10.0,34.0,2.3,PhD,Finance,South,Mid,
116461.0,11.0,37.0,3.5,Bachelor,Finance,,Senior,Female
94070.0,10.0,27.0,1.8,Master,HR,South,Mid,Female
81352.0,2.0,29.0,4.3,Bachelor,Engineering,South,Junior,Male
70002.0,0.0,21.0,1.1,Bachelor,Engineering,South,Junior,Female
66337.0,0.0,21.0,3.3,Master,Marketing,North,Junior,Female
76766.0,,27.0,2.3,,Finance,South,Junior,Male
95153.0,6.0,31.0,4.5,Master,Marketing,North,Mid,Male
91498.0,7.0,29.0,3.0,PhD,Marketing,South,Mid,
81221.0,3.0,26.0,4.2,Bachelor,Engineering,West,Junior,Female
67414.0,2.0,24.0,4.7,Bachelor,HR,West,Junior,Female
115979.0,5.0,26.0,,PhD,Engineering,North,Mid,Male
114429.0,17.0,30.0,4.5,Bachelor,Sales,South,Senior,Male
98762.0,12.0,28.0,3.9,Master,Sales,West,Mid,Male
135607.0,17.0,41.0,1.4,Master,Marketing,West,Senior,
96142.0,6.0,28.0,,Bachelor,Engineering,,Mid,Male
71749.0,3.0,25.0,4.3,,Engineering,South,Junior,Male
69484.0,3.0,24.0,2.9,Master,Marketing,West,Junior,Female
116295.0,10.0,24.0,3.0,PhD,Engineering,South,Mid,Male
90393.0,6.0,28.0,4.6,Master,Marketing,East,Mid,Female
105721.0,5.0,31.0,4.6,Master,Engineering,South,Mid,Female
110530.0,17.0,35.0,1.5,Bachelor,Sales,West,Senior,Female
81436.0,,,2.5,Bachelor,Marketing,West,Mid,Female
80967.0,0.0,25.0,4.6,Bachelor,Engineering,North,Junior,Female
111196.0,16.0,38.0,4.3,Bachelor,Sales,East,Senior,Male
95644.0,10.0,33.0,3.9,Bachelor,Engineering,,Mid,Female
100214.0,5.0,31.0,1.4,Bachelor,Engineering,East,Mid,Female
93586.0,5.0,27.0,3.5,Bachelor,Finance,South,Mid,Female
85444.0,7.0,28.0,3.3,Bachelor,Sales,West,Mid,Female
60823.0,3.0,24.0,1.7,Bachelor,HR,North,Junior,Male
110753.0,,34.0,4.1,Master,Engineering,West,Mid,Male
89179.0,,22.0,2.2,Master,Marketing,North,Junior,Male
81664.0,7.0,24.0,3.5,Bachelor,HR,East,Mid,Male
96640.0,4.0,25.0,2.4,PhD,Marketing,North,Junior,Female
61114.0,0.0,21.0,1.3,Bachelor,Sales,South,Junior,Female
74708.0,0.0,21.0,3.1,PhD,Sales,South,Junior,Female
77050.0,6.0,30.0,2.2,Bachelor,Sales, South,Mid,Male
138080.0,12.0,40.0,1.3,PhD,Finance,West,Senior,Female
50895.0,2.0,22.0,1.8,Bachelor,HR,South,Junior,Male
96905.0,2.0,31.0,3.5,Master,Finance,,Mid,Female
77568.0,1.0,26.0,1.4,Bachelor,Engineering,West,Junior,Female
109779.0,14.0,40.0,1.3,Master,HR,East,Senior,Male
82872.0,0.0,21.0,4.8,Bachelor,Finance,South,Junior,Female
65295.0,1.0,21.0,1.4,Bachelor,Engineering,South,Junior,Female
71168.0,2.0,21.0,2.5,Master,Engineering,West,Junior,Female
109991.0,17.0,40.0,1.5,Bachelor,HR,East,Senior,Female
97057.0,4.0,32.0,4.8,PhD,Marketing,East,Mid,Female
57632.0,2.0,21.0,2.9,Bachelor,HR,East,Junior,Male
77754.0,3.0,30.0,1.4,Bachelor,Engineering,West,Junior,Female
69826.0,1.0,21.0,,Master,HR,North,Junior,Female
87129.0,1.0,26.0,4.1,Bachelor,,North,Junior,Male
16967.0,12.0,42.0,4.6,Bachelor,Engineering,South,Senior,Female
107783.0,10.0,30.0,3.8,Master,Engineering,South,Mid,Female
83592.0,7.0,27.0,1.2,Master,HR,South,Mid,Female
77512.0,1.0,21.0,,PhD,Marketing,North,Junior,Female
79613.0,11.0,29.0,2.5,Bachelor,Marketing,,Mid,
70896.0,2.0,27.0,,Master,Sales,South,Junior,Female
78073.0,7.0,21.0,3.4,Bachelor,Finance,West,Junior,Male
74740.0,4.0,24.0,3.9,Bachelor,Sales,South,Mid,Male
63200.0,1.0,25.0,1.7,Master,HR,West,Junior,Female
79420.0,4.0,31.0,2.7,Bachelor,Sales,West,Mid,Female
119786.0,14.0,43.0,2.7,Bachelor,Sales,North,Senior,Female
56954.0,1.0,21.0,4.9,Bachelor,Sales,West,Junior,Female
127710.0,14.0,37.0,1.1,Master,Sales,East,Senior,
74829.0,2.0,27.0,4.3,PhD,HR,North,Junior,Male
60861.0,1.0,24.0,1.4,Master,Marketing,South,Junior,Female
93757.0,6.0,29.0,1.3,Bachelor,Engineering,North,Mid,Male
99277.0,5.0,32.0,2.3,Master,Finance,East,Mid,Female
73393.0,4.0,22.0,3.8,Master,Sales,East,Junior,Male
117131.0,12.0,40.0,3.7,Bachelor,Marketing,West,Senior,Male
128606.0,15.0,34.0,3.5,Bachelor,Finance,East,Senior,Male
69431.0,0.0,21.0,4.1,Bachelor,Marketing,East,Junior,Male
126583.0,13.0,37.0,1.9,Bachelor,Engineering,,Senior,Female
106341.0,5.0,22.0,3.5,Master,Finance,East,Mid,Female
103848.0,14.0,38.0,3.6,Bachelor,Marketing,South,Senior,Female
46878.0,2.0,21.0,3.6,Bachelor,Sales,South,Junior,Female
148435.0,12.0,38.0,3.4,PhD,Engineering,North,Senior,Female
65934.0,1.0,24.0,1.9,Master,HR,West,Junior,Male
118730.0,13.0,37.0,4.7,Master,Marketing,South,Senior,Female
86249.0,4.0,31.0,4.9,Bachelor,Marketing,,Mid,Male
,9.0,30.0,,Bachelor,Finance,West,Mid,Female
56051.0,0.0,23.0,2.8,Bachelor,,,Junior,Male
132150.0,15.0,43.0,3.1,Bachelor,Engineering,North,Senior,Female
85489.0,10.0,31.0,1.4,Bachelor,Sales,East,Mid,Male
115494.0,9.0,32.0,2.5,Master,Engineering,West,Mid,Male
74652.0,7.0,33.0,4.9,Bachelor,HR,South,Mid,Female
128675.0,14.0,40.0,3.2,Bachelor,Engineering,West,Senior,Male
68116.0,3.0,30.0,3.2,Bachelor,Marketing,South,Junior,Male
62151.0,2.0,24.0,4.8,Master,HR,North,Junior,Female
134848.0,17.0,37.0,4.5,Master,Finance,East,Senior,Male
86833.0,6.0,28.0,3.3,Master,Sales,North,Mid,Male
62189.0,4.0,23.0,2.1,Bachelor,HR,East,Junior,Female
68475.0,1.0,21.0,1.5,Bachelor,,,Junior,Male
124059.0,18.0,40.0,4.5,Bachelor,HR,,Senior,Male
75533.0,1.0,21.0,4.7,Bachelor,Engineering,South,Junior,Male
107993.0,3.0,30.0,3.0,,Sales,North,Mid,Male
128241.0,15.0,,1.4,PhD,HR,North,Senior,Female
94534.0,3.0,24.0,3.4,Master,Engineering,,Junior,Female
153901.0,18.0,35.0,2.5,PhD,Engineering,West,Senior,Female
81345.0,5.0,32.0,1.6,Master,HR,West,Mid,Female
16991.0,3.0,29.0,4.7,Bachelor,HR,West,Mid,Female
98641.0,7.0,21.0,2.0,PhD,Marketing,East,Mid,Female
86590.0,7.0,27.0,3.8,Bachelor,Marketing,North,Mid,Male
,0.0,28.0,,Master,Marketing,East,Junior,Male
95453.0,1.0,28.0,4.3,Bachelor,Engineering,North,Junior,Male
116779.0,14.0,39.0,3.8,Bachelor,Sales,North,Senior,Female
84383.0,3.0,26.0,1.5,Master,Engineering,South,Junior,Female
129544.0,14.0,35.0,2.8,,Finance,North,Senior,Male
48249.0,1.0,23.0,2.0,Bachelor,Marketing,West,Junior,Male
88257.0,7.0,33.0,3.9,Bachelor,Sales,West,Mid,Female
115307.0,12.0,39.0,3.2,Bachelor,Sales,West,Senior,Male
83357.0,5.0,24.0,2.4,PhD,Finance,South,Junior,Female
127757.0,,37.0,2.3,Master,Engineering,South,Senior,Male
81735.0,5.0,33.0,1.5,Bachelor,Marketing,East,Mid,Female
90926.0,4.0,33.0,1.9,Bachelor,Marketing,North,Mid,Male
90953.0,4.0,31.0,3.9,Master,Marketing,North,Mid,Female
80041.0,3.0,24.0,3.4,Bachelor,,West,Junior,Male
80741.0,0.0,22.0,2.4,Bachelor,Finance,West,Junior,
103179.0,6.0,32.0,4.3,Bachelor,Finance,West,Mid,Male
73428.0,0.0,21.0,2.9,PhD,Marketing,West,Junior,Male
64134.0,,21.0,4.2,,Marketing,West,Junior,
139896.0,16.0,,4.1,Bachelor,Finance,West,Senior,Female
112984.0,14.0,41.0,4.4,Bachelor,HR,North,Senior,Male
97433.0,7.0,27.0,4.4,Bachelor,Engineering,South,Mid,Male
99553.0,8.0,31.0,3.7,Master,Marketing,West,Mid,Female
5660.0,7.0,29.0,4.0,Bachelor,,North,Mid,Male
92117.0,8.0,38.0,4.1,Bachelor,Sales,West,Mid,Male
76339.0,4.0,31.0,1.7,Bachelor,HR,East,Mid,Male
123574.0,15.0,32.0,2.2,Bachelor,Finance,East,Senior,Male
87146.0,2.0,27.0,1.4,Master,Finance,North,Junior,Male
92123.0,9.0,28.0,1.8,PhD,Sales,South,Mid,Male
,15.0,37.0,,Bachelor,Engineering,East,Senior,Male
93298.0,6.0,27.0,4.8,Bachelor,Finance,East,Mid,Female
116309.0,13.0,38.0,3.7,Bachelor,HR,South,Senior,Male
89727.0,4.0,24.0,4.5,Master,Engineering,East,Junior,Female
88112.0,0.0,22.0,2.3,Master,Finance,West,Junior,Male
124091.0,16.0,36.0,4.4,Bachelor,Finance, South,Senior,Female
90545.0,6.0,30.0,2.4,Master,Marketing,East,Mid,Female
96740.0,6.0,22.0,4.6,Master,Marketing,South,Mid,Male
